tconst,adult,backdrop_path,id,title,original_language,original_title,overview,poster_path,media_type,genre_ids,popularity,release_date,video,vote_average,vote_count
tt9093130,FALSE,/dk4F4eWeGvnmdlCB6Ow5afebaBV.jpg,554282,Time for Me to Come Home for Christmas,en,Time for Me to Come Home for Christmas,"Famous musician Heath and small-town girl Cara are each traveling back to Oklahoma for the holidays when they get stranded in Chicago. Despite his fame, she has no idea who he is, but they hit it off—and she even ends up providing some inspiration for the Christmas song he's writing.",/jM6szxRXdVepT3Kw48pDWySlCnM.jpg,movie,"10749, 18, 10770",7.123,2018-12-15,FALSE,6.7,46
tt9093130,FALSE,/dk4F4eWeGvnmdlCB6Ow5afebaBV.jpg,554282,Time for Me to Come Home for Christmas,en,Time for Me to Come Home for Christmas,"Famous musician Heath and small-town girl Cara are each traveling back to Oklahoma for the holidays when they get stranded in Chicago. Despite his fame, she has no idea who he is, but they hit it off—and she even ends up providing some inspiration for the Christmas song he's writing.",/jM6szxRXdVepT3Kw48pDWySlCnM.jpg,movie,"10749, 18, 10770",7.123,2018-12-15,FALSE,6.7,46
tt9101480,FALSE,/7jSwGrYznvjym1tyct9SeYtYB2O.jpg,552016,A Christmas in Tennessee,en,A Christmas in Tennessee,"Allison Bennet, along with her daughter Olivia and mother Martha, run a bakery in the small mountain town of White Pines, Tennessee. When Matthew, a charming real estate developer, tries to buy the town for a corporate ski resort, Allison and the townspeople must work together to prevent that from happening. And just when the Bennet ladies seem out of luck, an unexpected visitor – with a well-known sweet tooth for cookies and milk – comes to the bakery and may in fact be the key to solving everything.",/sUQMRLWeM2QEnvZQjwqzO5Ms1kc.jpg,movie,"10751, 10770, 10749",8.226,2018-12-09,FALSE,6.618,38
tt9101480,FALSE,/7jSwGrYznvjym1tyct9SeYtYB2O.jpg,552016,A Christmas in Tennessee,en,A Christmas in Tennessee,"Allison Bennet, along with her daughter Olivia and mother Martha, run a bakery in the small mountain town of White Pines, Tennessee. When Matthew, a charming real estate developer, tries to buy the town for a corporate ski resort, Allison and the townspeople must work together to prevent that from happening. And just when the Bennet ladies seem out of luck, an unexpected visitor – with a well-known sweet tooth for cookies and milk – comes to the bakery and may in fact be the key to solving everything.",/sUQMRLWeM2QEnvZQjwqzO5Ms1kc.jpg,movie,"10751, 10770, 10749",8.226,2018-12-09,FALSE,6.618,38
tt9101480,FALSE,/7jSwGrYznvjym1tyct9SeYtYB2O.jpg,552016,A Christmas in Tennessee,en,A Christmas in Tennessee,"Allison Bennet, along with her daughter Olivia and mother Martha, run a bakery in the small mountain town of White Pines, Tennessee. When Matthew, a charming real estate developer, tries to buy the town for a corporate ski resort, Allison and the townspeople must work together to prevent that from happening. And just when the Bennet ladies seem out of luck, an unexpected visitor – with a well-known sweet tooth for cookies and milk – comes to the bakery and may in fact be the key to solving everything.",/sUQMRLWeM2QEnvZQjwqzO5Ms1kc.jpg,movie,"10751, 10770, 10749",8.226,2018-12-09,FALSE,6.618,38
tt9101692,FALSE,/dENidWmoRRkFMwXwjddz9EZZvnu.jpg,552017,Christmas Around the Corner,en,Christmas Around the Corner,"Claire (Alexandra Breckenridge), a savvy venture capitalist from New York City, escapes to a quaint town in Vermont for the holidays and becomes a guest of the Fortenbury Bookstore. Upon arrival, Claire finds Christmas celebrations have been canceled by the town after a flood and the bookstore is in a dire state of disrepair. She immediately takes on the challenge to revitalize the store, but clashes with the owner, Andrew (Jamie Spilchuk), who initially rejects all her proposed improvements. Eventually, sparks fly as the two begin a budding romance, and Claire’s infectious optimism inspires Andrew to join her in reviving the yuletide spirit. But everything comes to a screeching halt when Claire discovers that Andrew is planning to sell the bookstore in the New Year. Will the spirit of Christmas be enough to change Andrew’s mind and encourage him to follow his heart?",/2KJ087yxOh31WYEgkTbMhdyvWbK.jpg,movie,"18, 10749, 10770",12.589,2018-12-14,FALSE,6.8,41
tt9101692,FALSE,/dENidWmoRRkFMwXwjddz9EZZvnu.jpg,552017,Christmas Around the Corner,en,Christmas Around the Corner,"Claire (Alexandra Breckenridge), a savvy venture capitalist from New York City, escapes to a quaint town in Vermont for the holidays and becomes a guest of the Fortenbury Bookstore. Upon arrival, Claire finds Christmas celebrations have been canceled by the town after a flood and the bookstore is in a dire state of disrepair. She immediately takes on the challenge to revitalize the store, but clashes with the owner, Andrew (Jamie Spilchuk), who initially rejects all her proposed improvements. Eventually, sparks fly as the two begin a budding romance, and Claire’s infectious optimism inspires Andrew to join her in reviving the yuletide spirit. But everything comes to a screeching halt when Claire discovers that Andrew is planning to sell the bookstore in the New Year. Will the spirit of Christmas be enough to change Andrew’s mind and encourage him to follow his heart?",/2KJ087yxOh31WYEgkTbMhdyvWbK.jpg,movie,"18, 10749, 10770",12.589,2018-12-14,FALSE,6.8,41
tt9101692,FALSE,/dENidWmoRRkFMwXwjddz9EZZvnu.jpg,552017,Christmas Around the Corner,en,Christmas Around the Corner,"Claire (Alexandra Breckenridge), a savvy venture capitalist from New York City, escapes to a quaint town in Vermont for the holidays and becomes a guest of the Fortenbury Bookstore. Upon arrival, Claire finds Christmas celebrations have been canceled by the town after a flood and the bookstore is in a dire state of disrepair. She immediately takes on the challenge to revitalize the store, but clashes with the owner, Andrew (Jamie Spilchuk), who initially rejects all her proposed improvements. Eventually, sparks fly as the two begin a budding romance, and Claire’s infectious optimism inspires Andrew to join her in reviving the yuletide spirit. But everything comes to a screeching halt when Claire discovers that Andrew is planning to sell the bookstore in the New Year. Will the spirit of Christmas be enough to change Andrew’s mind and encourage him to follow his heart?",/2KJ087yxOh31WYEgkTbMhdyvWbK.jpg,movie,"18, 10749, 10770",12.589,2018-12-14,FALSE,6.8,41
tt9102152,FALSE,/hgs3qrFaqs5Er1eNxACc9pIeLy4.jpg,554288,Every Day Is Christmas,en,Every Day Is Christmas,"Shrewd money manager Alexis Taylor gets the holiday visit of a lifetime. A self-proclaimed workaholic who ‘humbugs’ love, Alexis ends up embracing the spirit of Christmas when her past, present, and future collide, forcing her to risk the one thing money can’t buy: her heart.",/iUuhkZV0eE9shCNcRRurxLsal4V.jpg,movie,"18, 10770, 14",2.677,2018-11-24,FALSE,5.1,15
tt9102152,FALSE,/hgs3qrFaqs5Er1eNxACc9pIeLy4.jpg,554288,Every Day Is Christmas,en,Every Day Is Christmas,"Shrewd money manager Alexis Taylor gets the holiday visit of a lifetime. A self-proclaimed workaholic who ‘humbugs’ love, Alexis ends up embracing the spirit of Christmas when her past, present, and future collide, forcing her to risk the one thing money can’t buy: her heart.",/iUuhkZV0eE9shCNcRRurxLsal4V.jpg,movie,"18, 10770, 14",2.677,2018-11-24,FALSE,5.1,15
tt9102152,FALSE,/hgs3qrFaqs5Er1eNxACc9pIeLy4.jpg,554288,Every Day Is Christmas,en,Every Day Is Christmas,"Shrewd money manager Alexis Taylor gets the holiday visit of a lifetime. A self-proclaimed workaholic who ‘humbugs’ love, Alexis ends up embracing the spirit of Christmas when her past, present, and future collide, forcing her to risk the one thing money can’t buy: her heart.",/iUuhkZV0eE9shCNcRRurxLsal4V.jpg,movie,"18, 10770, 14",2.677,2018-11-24,FALSE,5.1,15
tt9103028,FALSE,/zNUmOf9vOk0f146jQBrBkdmrZyH.jpg,554279,Return to Christmas Creek,en,Return to Christmas Creek,"As Christmas approaches, Amelia Hughes, a career-focused Chicago app developer lacking in holiday spirit, returns to her small hometown of Christmas Creek to rediscover the meaning of Christmas. There, she reunites with her childhood best friend Mike and her estranged uncle Harry, whose mysterious rift with Amelia’s father divided her family during the holiday season when she was a child.",/gCdjZCWM9x9vAbtkvZiIIYL7tOB.jpg,movie,"10749, 10751, 10770",12.541,2018-11-18,FALSE,6.6,111
tt9103028,FALSE,/zNUmOf9vOk0f146jQBrBkdmrZyH.jpg,554279,Return to Christmas Creek,en,Return to Christmas Creek,"As Christmas approaches, Amelia Hughes, a career-focused Chicago app developer lacking in holiday spirit, returns to her small hometown of Christmas Creek to rediscover the meaning of Christmas. There, she reunites with her childhood best friend Mike and her estranged uncle Harry, whose mysterious rift with Amelia’s father divided her family during the holiday season when she was a child.",/gCdjZCWM9x9vAbtkvZiIIYL7tOB.jpg,movie,"10749, 10751, 10770",12.541,2018-11-18,FALSE,6.6,111
tt9103602,FALSE,/uzoiJMEPGXb1oeJOZZwN1qx1eU1.jpg,551863,A Veteran's Christmas,en,A Veteran's Christmas,"Captain Grace Garland, a decorated U.S. veteran, returns home after two tours of Search and Rescue in Afghanistan. After being separated from her beloved K9 partner, Grace must rediscover the magic of Christmas. When she finds herself stranded in the town of River’s Crossing a couple weeks before Christmas, the local judge, Joe Peterson, offers her a place to stay on his property and takes it upon himself to show Grace everything she has been missing; Christmas, family, community, and love.",/k3TNeyevlA5GHPtQaAzmaQcbinC.jpg,movie,"10770, 10751, 18",14.548,2018-11-11,FALSE,6.4,61
tt9103602,FALSE,/uzoiJMEPGXb1oeJOZZwN1qx1eU1.jpg,551863,A Veteran's Christmas,en,A Veteran's Christmas,"Captain Grace Garland, a decorated U.S. veteran, returns home after two tours of Search and Rescue in Afghanistan. After being separated from her beloved K9 partner, Grace must rediscover the magic of Christmas. When she finds herself stranded in the town of River’s Crossing a couple weeks before Christmas, the local judge, Joe Peterson, offers her a place to stay on his property and takes it upon himself to show Grace everything she has been missing; Christmas, family, community, and love.",/k3TNeyevlA5GHPtQaAzmaQcbinC.jpg,movie,"10770, 10751, 18",14.548,2018-11-11,FALSE,6.4,61
