id,chapter,title,date,location,year,chapter_city,latitude,longitude
251650981,rladies-santa-fe,Aplicaciones Reales de R en Argentina y Uruguay,2018-08-02,inperson,2018,Santa Fe,-30.3154739,-61.1645076
253294437,rladies-belgrade,R for Data Science: Study group intro,2018-08-01,inperson,2018,Belgrade,44.8178131,20.4568974
252384345,rladies-auckland,Intro to R with Summer of Tech data,2018-08-01,inperson,2018,Auckland,-36.852095,174.7631803
251475306,rladies-vancouver,August 2018: An evening with Hadley Wickham,2018-08-01,inperson,2018,"Vancouver, BC",49.2608724,-123.113952
252263423,rladies-guayaquil,Introducción a RStudio,2018-07-31,inperson,2018,Guayaquil,-2.1900563,-79.8868741
253054697,rladies-taipei,[Visualization Series] Tableau + R 應用,2018-07-30,inperson,2018,Taipei,25.0375198,121.5636796
252386831,rladies-charlottesville,Summer of Data Science Book Club,2018-07-30,inperson,2018,"Charlottesville, VA",38.029306,-78.4766781
252122675,rladies-remote,July Slack Coffee Chat,2018-07-29,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
252738028,rladies-la,Data Visualization! R-Ladies July meetup,2018-07-28,inperson,2018,"Los Angeles, CA",34.0536909,-118.242766
251448183,rladies-austin,Women's Machine Learning Product Hackathon!,2018-07-28,inperson,2018,"Austin, TX",30.2711286,-97.7436995
251728622,rladies-london,Shiny Dashboard Workshop,2018-07-27,inperson,2018,London,51.5074456,-0.1277653
251448320,rladies-austin,Women's Machine Learning Bootcamp!,2018-07-27,inperson,2018,"Austin, TX",30.2711286,-97.7436995
253076025,rladies-scl,¿Cómo crear un paquete en R?,2018-07-26,inperson,2018,Santiago,9.8694792,-83.7980749
249894332,rladies-cape-town,Mapping in R,2018-07-26,inperson,2018,Cape Town,-33.928992,18.417396
252312773,rladies-irvine,Lightning Talks!,2018-07-25,inperson,2018,"Irvine, CA",33.6856969,-117.8259819
250503867,rladies-guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2018-07-25,inperson,2018,Guayaquil,-2.1900563,-79.8868741
252754412,rladies-philly,Coffee and Coding,2018-07-25,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
250473328,rladies-austin,Lightning Talks: Joint Meetup with Austin R User Group at Dell Med,2018-07-25,inperson,2018,"Austin, TX",30.2711286,-97.7436995
252882658,rladies-east-lansing,Kick-off meeting,2018-07-25,inperson,2018,"East Lansing, MI",42.7320307,-84.4721678
251425920,rladies-dc,Workshop Leaders and Organizer Team Interest Meeting,2018-07-25,inperson,2018,"Washington, DC",38.8950368,-77.0365427
252412318,rladies-seattle,July R-Ladies: Blogdown and Networking!,2018-07-23,inperson,2018,"Seattle, WA",47.6038321,-122.330062
252578396,rladies-rabat,Turning data into actionable insights : A predictive Analytics with R,2018-07-21,inperson,2018,"Rabat, Morocco",34.02236,-6.8340222
252398386,rladies-rtp,Exploring Spatial Data with sf ,2018-07-19,inperson,2018,"Durham, NC",35.996653,-78.9018053
252596760,rladies-columbus,Using Git with RStudio Projects,2018-07-19,inperson,2018,"Columbus, OH",39.9622601,-83.0007065
252249636,rladies-chicago,Game Time! R in Minecraft - Kid-Friendly Event,2018-07-19,inperson,2018,"Chicago, IL",41.8755616,-87.6244212
249706911,rladies-montreal,R-Ladies Meeting: topic to be determined,2018-07-19,inperson,2018,"Montréal, QC",45.5031824,-73.5698065
252299890,rladies-johannesburg,July Meetup,2018-07-19,inperson,2018,Johannesburg,-26.205,28.049722
252270400,rladies-rtp,Dinner with R-Ladies,2018-07-19,inperson,2018,"Durham, NC",35.996653,-78.9018053
252631975,rladies-philly,Thirsty Thursday! NWCT Happy Hour at the Chart House,2018-07-19,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
251226110,rladies-pdx,Ooooh Shiny! Show and Tell,2018-07-18,inperson,2018,"Portland, OR",45.5202471,-122.674194
252276012,rladies-boston,Ice Cream Social!,2018-07-17,inperson,2018,"Boston, MA",42.3554334,-71.060511
251668263,rladies-cincinnati,Cincy R-Ladies Kickoff Conversation,2018-07-17,inperson,2018,"Cincinnati, Ohio",39.1014537,-84.5124602
252366353,rladies-san-jose,Administración de Datos con R,2018-07-17,inperson,2018,San Jose,37.3361663,-121.890591
252366349,rladies-san-jose,Administración de Datos con R,2018-07-17,inperson,2018,San Jose,37.3361663,-121.890591
251586233,rladies-amsterdam, Intermediate R- Users workshop- Tidy text mining,2018-07-17,inperson,2018,Amsterdam,52.3730796,4.8924534
252383342,rladies-charlottesville,Summer of Data Science Book Club,2018-07-16,inperson,2018,"Charlottesville, VA",38.029306,-78.4766781
251344351,rladies-pdx,South Waterfront Study Group,2018-07-15,inperson,2018,"Portland, OR",45.5202471,-122.674194
251676940,rladies-newyork,R-Ladies Book Club: Artificial Unintelligence,2018-07-14,inperson,2018,"New York, NY",40.7127281,-74.0060152
251234225,rladies-tampa,R-Ladies Tampa - GitHub and Version Control,2018-07-14,inperson,2018,"Tampa, FL",27.9477595,-82.458444
252021214,rladies-paris,Mixed effects regression models,2018-07-12,inperson,2018,Paris,48.8534951,2.3483915
251961415,rladies-tc,Socialize with Cider,2018-07-12,inperson,2018,"Minneapolis, MN",44.9772995,-93.2654692
252042816,rladies-san-francisco,R Programming - Best Practices Workshop,2018-07-11,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
252460002,rladies-melbourne,useR! 2018 conference,2018-07-10,inperson,2018,Melbourne,-37.8142454,144.9631732
252016214,rladies-boston,R Ladies - Purely Project Night,2018-07-10,inperson,2018,"Boston, MA",42.3554334,-71.060511
251877775,rladies-addis-ababa,Monthly R-Laddies Addis Ababa Meeting,2018-07-10,inperson,2018,Addis Abeba,9.0358287,38.7524127
251156035,rladies-dallas,Getting better together: applications of R within the data science workflow,2018-07-07,inperson,2018,"Dallas, TX",32.7762719,-96.7968559
251707228,rladies-san-diego,Blogdown Tutorial: Build Your Own Website,2018-07-05,inperson,2018,"San Diego, CA",32.7174202,-117.1627728
252279105,rladies-san-francisco,Create yourself - talk/workshop,2018-07-05,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
251888920,rladies-milan,Advanced Analytics & Machine Learning Case Study in Insurance by GENERALI,2018-07-05,inperson,2018,"Milano, MI",45.4641943,9.1896346
251896964,rladies-santa-fe,Taller: R para Ciencia de Datos Desde Cero,2018-07-04,inperson,2018,Santa Fe,-30.3154739,-61.1645076
251642199,rladies-tbilisi,"Survival analysis, news and organisational issues",2018-07-03,inperson,2018,Tbilisi,41.6934591,44.8014495
251998387,rladies-berlin,R-Ladies London visits R-Ladies Berlin,2018-07-03,inperson,2018,Berlin,52.5170365,13.3888599
251993949,rladies-chicago,R-Ladies Summer Social: Sip & Code! ,2018-07-02,inperson,2018,"Chicago, IL",41.8755616,-87.6244212
251719886,rladies-charlottesville,Summer of Data Science Book Club,2018-07-02,inperson,2018,"Charlottesville, VA",38.029306,-78.4766781
251133297,rladies-pdx,South Waterfront Study Group,2018-07-01,inperson,2018,"Portland, OR",45.5202471,-122.674194
251571780,rladies-resistencia-corrientes,Primera Reunión R-Ladies Rcia-Ctes,2018-06-29,inperson,2018,Corrientes,-28.991123,-57.812560597566716
252030996,rladies-remote,Slack Coffee Chat ,2018-06-29,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
251045217,rladies-nijmegen,R-Ladies Nijmegen launch event,2018-06-28,inperson,2018,Nijmegen,51.842574850000005,5.838960628748229
251111860,rladies-irvine,Navigating the tidyverse: ggplot2,2018-06-27,inperson,2018,"Irvine, CA",33.6856969,-117.8259819
251799760,rladies-dc,Intro to Contribution and Collaboration in R: A Hands-on GitHub Workshop,2018-06-27,inperson,2018,"Washington, DC",38.8950368,-77.0365427
251266214,rladies-strasbourg,Statistics et analyse de données avec R,2018-06-27,inperson,2018,Strasbourg,48.584614,7.7507127
251996240,rladies-scl,Modelos predictivos usando R,2018-06-27,inperson,2018,Santiago,9.8694792,-83.7980749
251416154,rladies-budapest,"pipelines, ML <- recap",2018-06-26,inperson,2018,Budapest,47.4978918,19.0401609
251491870,rladies-ldnont,Making science open with R!,2018-06-26,inperson,2018,"London, ON",42.9832406,-81.243372
251740756,rladies-taipei,[Machine Learning Series] Time series prediction 研究分享,2018-06-25,inperson,2018,Taipei,25.0375198,121.5636796
251505431,rladies-seattle,Workflow and Reproducibility in R,2018-06-25,inperson,2018,"Seattle, WA",47.6038321,-122.330062
252023411,rladies-remote,Slack Coffee Chat,2018-06-23,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
250458463,rladies-la,Everything shiny! R-Ladies June meetup,2018-06-23,inperson,2018,"Los Angeles, CA",34.0536909,-118.242766
251183969,rladies-philly,Friday Night Drinks: Philly Women in Data & Tech,2018-06-22,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
251507644,rladies-madrid,R-Ladies Madrid: retrospectiva y nuevos objetivos,2018-06-21,inperson,2018,Madrid,40.4167047,-3.7035825
251632320,rladies-auckland,Dataviz with Summer of Tech,2018-06-21,inperson,2018,Auckland,-36.852095,174.7631803
251378907,rladies-philly,Data Cleaning with R,2018-06-21,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
248613754,rladies-montreal,R-Ladies Meeting: topic to be determined,2018-06-21,inperson,2018,"Montréal, QC",45.5031824,-73.5698065
251387926,rladies-sydney,R-Curious?,2018-06-21,inperson,2018,Sydney,-33.768528,150.9568559523945
251382641,rladies-louisville,R-Ladies Louisville June Meeting,2018-06-20,inperson,2018,"Louisville, Kentucky",38.2542376,-85.759407
251094494,rladies-sydney,Lightning talks,2018-06-20,inperson,2018,Sydney,-33.768528,150.9568559523945
250739041,rladies-london,Shiny 101,2018-06-20,inperson,2018,London,51.5074456,-0.1277653
250517050,rladies-austin,R-Ladies Book Club: Women in Science!,2018-06-20,inperson,2018,"Austin, TX",30.2711286,-97.7436995
251750254,rladies-belgrade,R Ladies Belgrade #3: R&I predavanje + R Markdown radionica,2018-06-20,inperson,2018,Belgrade,44.8178131,20.4568974
251471379,rladies-loughborough,Statistics: comparing groups,2018-06-20,inperson,2018,"Loughborough, UK",52.7723859,-1.2077985
251053336,rladies-dublin,How to create choropleth maps in R,2018-06-19,inperson,2018,Dublin,53.3493795,-6.2605593
249894317,rladies-cape-town,R-Ladies CT Double-Whammy Winter Warmer,2018-06-19,inperson,2018,Cape Town,-33.928992,18.417396
251640917,rladies-santa-fe,Reunión Online: Sigamos la Charla de Tamara Broderick,2018-06-18,inperson,2018,Santa Fe,-30.3154739,-61.1645076
251308458,rladies-buenos-aires,¡Nos visita Tamara Broderick!               🎥,2018-06-18,inperson,2018,Buenos Aires,-34.6075682,-58.4370894
251237823,rladies-la-plata,"Taller: ""Primeros pasos en R""",2018-06-18,inperson,2018,"La Plata, Argentina",-34.9206797,-57.9537638
251175415,rladies-chennai,Welcome to the first meetup of R-Ladies in Chennai!,2018-06-17,inperson,2018,Chennai,13.0836939,80.270186
251344345,rladies-pdx,South Waterfront Study Group,2018-06-17,inperson,2018,"Portland, OR",45.5202471,-122.674194
251297236,rladies-melbourne,Intro to R workshop - NEED TO REGISTER ON EVENTBRITE,2018-06-16,inperson,2018,Melbourne,-37.8142454,144.9631732
250962283,rladies-brussels,R-Ladies Brussels workshop series: R for beginners/ R pour les débutants,2018-06-14,inperson,2018,Brussels,50.8550018,4.3512333761166175
250824638,rladies-newyork,R-Ladies Lightning Talks,2018-06-14,inperson,2018,"New York, NY",40.7127281,-74.0060152
251316571,rladies-vancouver,June 2018: Git and Github for R users with Tiffany Timbers,2018-06-14,inperson,2018,"Vancouver, BC",49.2608724,-123.113952
250694824,rladies-columbus,Shiny meets Electron:  Turn your Shiny app into a standalone desktop app! ,2018-06-14,inperson,2018,"Columbus, OH",39.9622601,-83.0007065
250986192,rladies-copenhagen,Spatial visualization in R + business analytics!,2018-06-14,inperson,2018,Copenhagen,55.6867243,12.5700724
250623887,rladies-pdx,Co-Learning Deep Learning with R,2018-06-13,inperson,2018,"Portland, OR",45.5202471,-122.674194
251055945,rladies-san-francisco,Automatic Machine Learning in R with H2O,2018-06-13,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
250645942,rladies-addis-ababa,Monthly Meeting,2018-06-12,inperson,2018,Addis Abeba,9.0358287,38.7524127
251583548,rladies-nashville,Networking lunch with RStudio!,2018-06-12,inperson,2018,"Nashville, TN",36.1622767,-86.7742984
251109107,rladies-dc,Summer of Data Science Social Jam #SoDS18,2018-06-09,inperson,2018,"Washington, DC",38.8950368,-77.0365427
250105453,rladies-belo-horizonte,1º Meetup R-Ladies Belo Horizonte,2018-06-09,inperson,2018,Belo Horizonte,-19.9225776,-43.9451356
251106038,rladies-istanbul,2.Sezon Finali: R Markdown + Blogdown ile Kendi Blogunuzu Hazırlayın,2018-06-09,inperson,2018,Istanbul,41.0766019,29.052495
249775369,rladies-tampa,Exploring SjPlot!,2018-06-09,inperson,2018,"Tampa, FL",27.9477595,-82.458444
250919281,rladies-montevideo,¡Segundo meetup: taller de R markdown!,2018-06-07,inperson,2018,Montevideo,-34.9058916,-56.1913095
250462129,rladies-lausanne,ThundeR talks,2018-06-07,inperson,2018,Lausanne,46.5218269,6.6327025
250840985,rladies-rio,4º Meetup R-Ladies Rio,2018-06-07,inperson,2018,Rio de Janeiro,-22.9110137,-43.2093727
250520156,rladies-austin,ALL the Ladies in Tech Happy Hour: Summer Edition!,2018-06-06,inperson,2018,"Austin, TX",30.2711286,-97.7436995
251234460,rladies-san-jose,Seminario Web ,2018-06-06,inperson,2018,San Jose,37.3361663,-121.890591
250427188,rladies-milan,Statistic - Hypothesis testing workshop,2018-06-05,inperson,2018,"Milano, MI",45.4641943,9.1896346
250419589,rladies-boston,R Ladies - Purely Project Night,2018-06-05,inperson,2018,"Boston, MA",42.3554334,-71.060511
250752430,rladies-pdx,South Waterfront Study Group,2018-06-03,inperson,2018,"Portland, OR",45.5202471,-122.674194
251045925,rladies-orlando,Deep Learning with R,2018-06-02,inperson,2018,"Orlando, FL",28.5421109,-81.3790304
250907258,rladies-santa-fe,Primer Encuentro R-Ladies Santa Fe,2018-06-01,inperson,2018,Santa Fe,-30.3154739,-61.1645076
250455645,rladies-pdx,Putting the FUN in R Functions!,2018-05-31,inperson,2018,"Portland, OR",45.5202471,-122.674194
250416173,rladies-santa-barbara,"""How I use R in my work"" - Demos & Lightning talks",2018-05-31,inperson,2018,"Santa Barbara, CA",34.4221319,-119.702667
250165494,rladies-guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2018-05-30,inperson,2018,Guayaquil,-2.1900563,-79.8868741
250609173,rladies-manchester,Bookclub #1 | Data Imports & Tibbles ,2018-05-30,inperson,2018,Manchester,53.4794892,-2.2451148
250358485,rladies-boston,That's not [data] science!,2018-05-30,inperson,2018,"Boston, MA",42.3554334,-71.060511
250124791,rladies-guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2018-05-30,inperson,2018,Guayaquil,-2.1900563,-79.8868741
250448702,rladies-berlin,R-Ladies Berlin  - Crawling Twitter Data,2018-05-29,inperson,2018,Berlin,52.5170365,13.3888599
249879856,rladies-london,Data in London Town,2018-05-29,inperson,2018,London,51.5074456,-0.1277653
250070092,rladies-atlanta,ATL Chapter First Meeting ,2018-05-29,inperson,2018,"Atlanta, GA",33.7489924,-84.3902644
250912832,rladies-ldnont,R in Industry,2018-05-29,inperson,2018,"London, ON",42.9832406,-81.243372
250834648,rladies-taipei,[AI Series] Azure IoT Edge with AI,2018-05-28,inperson,2018,Taipei,25.0375198,121.5636796
250495331,rladies-dallas,Getting better together: applications of R within the data science workflow,2018-05-27,inperson,2018,"Dallas, TX",32.7762719,-96.7968559
250419300,rladies-madrid,R-Ladies Madrid: Medio ambiente y Flexdashboards con R!,2018-05-25,inperson,2018,Madrid,40.4167047,-3.7035825
250593149,rladies-milan,Create yourself workshop,2018-05-24,inperson,2018,"Milano, MI",45.4641943,9.1896346
250483622,rladies-amsterdam,Intro to R & Lightning Talks,2018-05-24,inperson,2018,Amsterdam,52.3730796,4.8924534
250924154,rladies-scl,Datos espaciales en R,2018-05-24,inperson,2018,Santiago,9.8694792,-83.7980749
250562561,rladies-vancouver,May 2018: Creating interactive data application with R-Shiny for beginners,2018-05-24,inperson,2018,"Vancouver, BC",49.2608724,-123.113952
250196006,rladies-melbourne,Everything you need to know to create your own R package!,2018-05-24,inperson,2018,Melbourne,-37.8142454,144.9631732
249419428,rladies-baltimore,R-Ladies Baltimore Launch Event! ,2018-05-24,inperson,2018,"Baltimore, MD",39.2908816,-76.610759
250912964,rladies-tbilisi,Impromptu beginners' meetup,2018-05-23,inperson,2018,Tbilisi,41.6934591,44.8014495
250073046,rladies-seattle,Blogging and Contributing to R Projects,2018-05-23,inperson,2018,"Seattle, WA",47.6038321,-122.330062
250853864,rladies-bogota,Datatón por la igualdad,2018-05-23,inperson,2018,Bogotá,4.6529539,-74.0835643
250760283,rladies-chicago,3 Ways to Make a Data Visualization ,2018-05-22,inperson,2018,"Chicago, IL",41.8755616,-87.6244212
250117268,rladies-auckland,Harry Potter and the Rvest of Fanfiction,2018-05-22,inperson,2018,Auckland,-36.852095,174.7631803
250612806,rladies-buenos-aires,"Taller ""R desde cero"" + Charla ""Indicadores de desigualdad de género"" ",2018-05-19,inperson,2018,Buenos Aires,-34.6075682,-58.4370894
250458216,rladies-la,R Markdown: blogdown and plotly,2018-05-19,inperson,2018,"Los Angeles, CA",34.0536909,-118.242766
250297581,rladies-tampa,Intro to the Tidyverse!,2018-05-19,inperson,2018,"Tampa, FL",27.9477595,-82.458444
250289004,rladies-louisville,R-Ladies Louisville Meeting,2018-05-18,inperson,2018,"Louisville, Kentucky",38.2542376,-85.759407
248613750,rladies-montreal,R-Ladies Meeting: R Markdown for reproducible reports,2018-05-17,inperson,2018,"Montréal, QC",45.5031824,-73.5698065
249894304,rladies-cape-town,Network visualisations in R,2018-05-17,inperson,2018,Cape Town,-33.928992,18.417396
250389638,rladies-tc,Springtime with R,2018-05-16,inperson,2018,"Minneapolis, MN",44.9772995,-93.2654692
249822921,rladies-irvine,R-Ladies Irvine Kickoff!,2018-05-16,inperson,2018,"Irvine, CA",33.6856969,-117.8259819
250279457,rladies-philly,Git happieR with GitHub,2018-05-16,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
250031700,rladies-budapest,party_after,2018-05-16,inperson,2018,Budapest,47.4978918,19.0401609
250303941,rladies-loughborough,Introduction to tidy data,2018-05-16,inperson,2018,"Loughborough, UK",52.7723859,-1.2077985
250552987,rladies-dublin,Women in Tech Meet Up Summit,2018-05-15,inperson,2018,Dublin,53.3493795,-6.2605593
250581022,rladies-san-jose,R-Ladies / Dplyr ,2018-05-15,inperson,2018,San Jose,37.3361663,-121.890591
250068352,rladies-nashville,Dynamically Generated Tables in Shiny with Judy Lewis,2018-05-14,inperson,2018,"Nashville, TN",36.1622767,-86.7742984
250571825,rladies-istanbul,Mayıs Etkinliği-II: R ile Mekansal Veri Analizi  ,2018-05-12,inperson,2018,Istanbul,41.0766019,29.052495
250537046,rladies-tiruchirappalli,R Ladies Trichy First Meetup!!!,2018-05-12,inperson,2018,Tiruchirappalli,10.804973,78.6870296
250025279,rladies-san-francisco,R-Ladies + Hadley Wickham: Making your R code purrr with functional programming,2018-05-11,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
249718844,rladies-dublin,How to do Sentiment Analysis in R? ,2018-05-10,inperson,2018,Dublin,53.3493795,-6.2605593
249434632,rladies-columbus,Data visualization with ggplot2 📊📈,2018-05-10,inperson,2018,"Columbus, OH",39.9622601,-83.0007065
250066996,rladies-san-diego,"Book Club: ""R for Data Science"" Chapters 26 - 30",2018-05-09,inperson,2018,"San Diego, CA",32.7174202,-117.1627728
249873160,rladies-newyork,Introduction to Shiny Apps using NBA data,2018-05-08,inperson,2018,"New York, NY",40.7127281,-74.0060152
249681375,rladies-addis-ababa,7th Monthly Meeting,2018-05-08,inperson,2018,Addis Abeba,9.0358287,38.7524127
250205098,rladies-istanbul,Mayıs Etkinliği: Finansal Modelleme Uygulaması: Oynaklık Tahmini ve Simülasyonu,2018-05-05,inperson,2018,Istanbul,41.0766019,29.052495
249545456,rladies-dallas,Filling your data science backpack: applying statistical models to data with R,2018-05-05,inperson,2018,"Dallas, TX",32.7762719,-96.7968559
248905839,rladies-seattle,Happy Hour!,2018-05-04,inperson,2018,"Seattle, WA",47.6038321,-122.330062
249702082,rladies-copenhagen,From scientist to data scientist +  Level-up your clustering with shape analysis,2018-05-03,inperson,2018,Copenhagen,55.6867243,12.5700724
250066876,rladies-rtp,Book Club,2018-05-02,inperson,2018,"Durham, NC",35.996653,-78.9018053
249193218,rladies-charlottesville,Using Git + GitHub with R,2018-05-01,inperson,2018,"Charlottesville, VA",38.029306,-78.4766781
249889482,rladies-taipei,[Special Case Series] 組織內推動數據趨動決策 Data Science & Data Driven Approach,2018-04-30,inperson,2018,Taipei,25.0375198,121.5636796
249296340,rladies-newyork,R-Ladies Book Club: Story Telling with data,2018-04-28,inperson,2018,"New York, NY",40.7127281,-74.0060152
249194462,rladies-la,purrr: Functional programming in R at the April RLadies meetup,2018-04-28,inperson,2018,"Los Angeles, CA",34.0536909,-118.242766
248929862,rladies-mendoza,R-Ladies workshop en FLISOL,2018-04-28,inperson,2018,Mendoza,-34.787093049999996,-68.43818677312292
249730574,rladies-lima,Análisis de redes sociales para mejorar el rendimiento de tarjetas de crédito,2018-04-27,inperson,2018,Lima,-12.0621065,-77.0365256
248918148,rladies-brussels,Introduction to Roxygen2 and Lavaan packages ,2018-04-26,inperson,2018,Brussels,50.8550018,4.3512333761166175
249814648,rladies-chicago,Introduction to Spatial Data Analysis and Mapping in R with Angela Li,2018-04-26,inperson,2018,"Chicago, IL",41.8755616,-87.6244212
248969186,rladies-st-louis,Intro to R Part 2,2018-04-26,inperson,2018,"Saint Louis, MO",38.6280278,-90.1910154
248468976,rladies-orlando,Advanced Data Wrangling with dplyr: Part I,2018-04-25,inperson,2018,"Orlando, FL",28.5421109,-81.3790304
249914891,rladies-austin,Lightning Talks: Joint Meetup with Austin R User Group at Dell Med,2018-04-25,inperson,2018,"Austin, TX",30.2711286,-97.7436995
249399458,rladies-boston,R Ladies - Purely Project Night,2018-04-25,inperson,2018,"Boston, MA",42.3554334,-71.060511
249942453,rladies-scl,Taller de visualización de datos con ggplot2,2018-04-25,inperson,2018,Santiago,9.8694792,-83.7980749
249443183,rladies-san-francisco,Introduction to Deep Learning with R using Keras and TensorFlow,2018-04-25,inperson,2018,"San Francisco, CA",37.7790262,-122.419906
249669794,rladies-rabat,R from Scratch: Introduction and basics,2018-04-25,inperson,2018,"Rabat, Morocco",34.02236,-6.8340222
250112735,rladies-bogota,Este sábado 28 de abril empieza el primer tiempo del Mundial de la Igualdad,2018-04-25,inperson,2018,Bogotá,4.6529539,-74.0835643
249924960,rladies-milan,Risk management based on Bayesian Networks ,2018-04-24,inperson,2018,"Milano, MI",45.4641943,9.1896346
249469003,rladies-san-diego,Mini-hackathon on San Diego Traffic Data,2018-04-24,inperson,2018,"San Diego, CA",32.7174202,-117.1627728
248695902,rladies-london,R-ladies Lightening Talks April 2018,2018-04-24,inperson,2018,London,51.5074456,-0.1277653
248981886,rladies-taipei,[Container Series] 學習 Kubernetes 之前的兩三事,2018-04-23,inperson,2018,Taipei,25.0375198,121.5636796
248905800,rladies-seattle,Spatial Data Visualizations,2018-04-23,inperson,2018,"Seattle, WA",47.6038321,-122.330062
248941990,rladies-auckland,Is Collaboration in Science split along Gender Lines? Network Analysis in R,2018-04-23,inperson,2018,Auckland,-36.852095,174.7631803
248335129,rladies-oslo,Adding external images to plots - First RLadies Oslo meetup!,2018-04-23,inperson,2018,Oslo,59.9133301,10.7389701
249124106,rladies-loughborough,Introduction to R,2018-04-22,inperson,2018,"Loughborough, UK",52.7723859,-1.2077985
249296205,rladies-newyork,Tidy evaluation: Programming with ggplot2 and dplyr,2018-04-19,inperson,2018,"New York, NY",40.7127281,-74.0060152
248167766,rladies-austin,R Ladies Book Club: Everybody Lies,2018-04-19,inperson,2018,"Austin, TX",30.2711286,-97.7436995
249421718,rladies-boston,Shiny DevOps with Laura Stone,2018-04-19,inperson,2018,"Boston, MA",42.3554334,-71.060511
249207164,rladies-philly,Introduction to Text Mining with R,2018-04-19,inperson,2018,"Philadelphia, PA",39.9527237,-75.1635262
249035405,rladies-la-plata,Primer encuentro de R-Ladies La Plata,2018-04-19,inperson,2018,"La Plata, Argentina",-34.9206797,-57.9537638
248613747,rladies-montreal,R-Ladies Meeting: ggplot2 workshop,2018-04-19,inperson,2018,"Montréal, QC",45.5031824,-73.5698065
249829537,rladies-santa-rosa,Charlando sobre brecha de género en STEM: AgroInformática y R-Ladies,2018-04-19,inperson,2018,Santa Rosa,38.4404925,-122.7141049
248889676,rladies-tc,Web scraping in R,2018-04-18,inperson,2018,"Minneapolis, MN",44.9772995,-93.2654692
248456720,rladies-rtp,tidytext with Julia Silge,2018-04-18,inperson,2018,"Durham, NC",35.996653,-78.9018053
249403645,rladies-louisville,Inaugural R-Ladies Louisville Meetup,2018-04-18,inperson,2018,"Louisville, Kentucky",38.2542376,-85.759407
249700370,rladies-addis-ababa,Inauguration of R-Ladies Addis Sister Organisation in Dilla,2018-04-18,inperson,2018,Addis Abeba,9.0358287,38.7524127
248898933,rladies-berlin,The Beauty of R Programming,2018-04-17,inperson,2018,Berlin,52.5170365,13.3888599
248802264,rladies-cape-town,Docker for Data Science,2018-04-17,inperson,2018,Cape Town,-33.928992,18.417396
248749787,rladies-melbourne,More than words - text analysis in R,2018-04-17,inperson,2018,Melbourne,-37.8142454,144.9631732
248922652,rladies-porto-alegre,1º Meetup R-Ladies Porto Alegre,2018-04-16,inperson,2018,Porto Alegre,-30.0324999,-51.2303767
249456968,rladies-budapest,group,2018-04-16,inperson,2018,Budapest,47.4978918,19.0401609
249251833,rladies-vancouver,Learn R! - Complete Beginner's workshop,2018-04-14,inperson,2018,"Vancouver, BC",49.2608724,-123.113952
248953093,rladies-tampa,R-Ladies Tampa Meet and Greet,2018-04-14,inperson,2018,"Tampa, FL",27.9477595,-82.458444
249206967,rladies-mendoza,Presentando R-Ladies Mendoza,2018-04-13,inperson,2018,Mendoza,-34.787093049999996,-68.43818677312292
248694983,rladies-lausanne,R and Bayesian statistics ,2018-04-13,inperson,2018,Lausanne,46.5218269,6.6327025
249484328,rladies-cdmx,Cuarto Meetup de RLadies: 20 funciones para perderle el miedo a R ,2018-04-12,inperson,2018,México City,19.4326296,-99.1331785
248994756,rladies-montevideo,Primer encuentro del 2018!,2018-04-12,inperson,2018,Montevideo,-34.9058916,-56.1913095
248764069,rladies-amsterdam,Launching R- Ladies Amsterdam!,2018-04-12,inperson,2018,Amsterdam,52.3730796,4.8924534
249536919,rladies-tbilisi,Data wrangling,2018-04-11,inperson,2018,Tbilisi,41.6934591,44.8014495
249019028,rladies-san-diego,"Book Club: ""R for Data Science"" Chapters 22 - 25",2018-04-11,inperson,2018,"San Diego, CA",32.7174202,-117.1627728
249416605,rladies-leuven,R-Ladies Leuven April Meetup,2018-04-11,inperson,2018,"Leuven, Belgium",50.879202,4.7011675
247879884,rladies-orlando,Patchwork Orlando,2018-04-11,inperson,2018,"Orlando, FL",28.5421109,-81.3790304
249427547,rladies-san-jose, R-Ladies / Aplicaciones en Shiny,2018-04-10,inperson,2018,San Jose,37.3361663,-121.890591
247270603,rladies-santa-barbara,R-Ladies Santa Barbara Chapter Kick-Off Meeting,2018-04-10,inperson,2018,"Santa Barbara, CA",34.4221319,-119.702667
249131755,rladies-addis-ababa,6th Monthly Meeting,2018-04-10,inperson,2018,Addis Abeba,9.0358287,38.7524127
249222640,rladies-istanbul,Nisan Etkinliği - I: Veri Gazeteciliği,2018-04-07,inperson,2018,Istanbul,41.0766019,29.052495
